SourceName,DateAccessed,ParentLocation,Location,Period,Dim1,FactValueNumeric
WHO,10/17/2023 10:01,Africa,Niger,2000,Both sexes,50.35
WHO,10/17/2023 10:01,Africa,Niger,2000,Male,49.73
WHO,10/17/2023 10:01,Africa,Niger,2000,Female,50.99
WHO,10/17/2023 10:01,Africa,Nigeria,2019,Both sexes,62.62
WHO,10/17/2023 10:01,Africa,Nigeria,2019,Male,61.2
WHO,10/17/2023 10:01,Africa,Nigeria,2019,Female,64.1
WHO,10/17/2023 10:01,Africa,Nigeria,2015,Both sexes,61.16
WHO,10/17/2023 10:01,Africa,Nigeria,2015,Male,59.59
WHO,10/17/2023 10:01,Africa,Nigeria,2015,Female,62.8
WHO,10/17/2023 10:01,Africa,Nigeria,2010,Both sexes,59.24
WHO,10/17/2023 10:01,Africa,Nigeria,2010,Male,57.75
WHO,10/17/2023 10:01,Africa,Nigeria,2010,Female,60.79
WHO,10/17/2023 10:01,Africa,Nigeria,2000,Both sexes,53.63
WHO,10/17/2023 10:01,Africa,Nigeria,2000,Male,52.16
WHO,10/17/2023 10:01,Africa,Nigeria,2000,Female,55.17
WHO,10/17/2023 10:01,Africa,Rwanda,2019,Both sexes,69.1
WHO,10/17/2023 10:01,Africa,Rwanda,2019,Male,66.88
WHO,10/17/2023 10:01,Africa,Rwanda,2019,Female,71.24
WHO,10/17/2023 10:01,Africa,Rwanda,2015,Both sexes,67.69
WHO,10/17/2023 10:01,Africa,Rwanda,2015,Male,65.47
WHO,10/17/2023 10:01,Africa,Rwanda,2015,Female,69.82
WHO,10/17/2023 10:01,Africa,Rwanda,2010,Both sexes,64.44
WHO,10/17/2023 10:01,Africa,Rwanda,2010,Male,62.31
WHO,10/17/2023 10:01,Africa,Rwanda,2010,Female,66.51
WHO,10/17/2023 10:01,Africa,Rwanda,2000,Both sexes,47.51
WHO,10/17/2023 10:01,Africa,Rwanda,2000,Male,45.88
WHO,10/17/2023 10:01,Africa,Rwanda,2000,Female,49.19
WHO,10/17/2023 10:01,Africa,Senegal,2019,Both sexes,68.58
WHO,10/17/2023 10:01,Africa,Senegal,2019,Male,66.82
WHO,10/17/2023 10:01,Africa,Senegal,2019,Female,70.14
WHO,10/17/2023 10:01,Africa,Senegal,2015,Both sexes,67.2
WHO,10/17/2023 10:01,Africa,Senegal,2015,Male,65.46
WHO,10/17/2023 10:01,Africa,Senegal,2015,Female,68.77
WHO,10/17/2023 10:01,Africa,Senegal,2010,Both sexes,65.47
WHO,10/17/2023 10:01,Africa,Senegal,2010,Male,63.67
WHO,10/17/2023 10:01,Africa,Senegal,2010,Female,67.15
WHO,10/17/2023 10:01,Africa,Senegal,2000,Both sexes,58.6
WHO,10/17/2023 10:01,Africa,Senegal,2000,Male,56.87
WHO,10/17/2023 10:01,Africa,Senegal,2000,Female,60.32
WHO,10/17/2023 10:01,Africa,Sierra Leone,2019,Both sexes,60.77
WHO,10/17/2023 10:01,Africa,Sierra Leone,2019,Male,59.6
WHO,10/17/2023 10:01,Africa,Sierra Leone,2019,Female,61.9
WHO,10/17/2023 10:01,Africa,Sierra Leone,2015,Both sexes,56.94
WHO,10/17/2023 10:01,Africa,Sierra Leone,2015,Male,55.9
WHO,10/17/2023 10:01,Africa,Sierra Leone,2015,Female,57.93
WHO,10/17/2023 10:01,Africa,Sierra Leone,2010,Both sexes,54.74
WHO,10/17/2023 10:01,Africa,Sierra Leone,2010,Male,53.65
WHO,10/17/2023 10:01,Africa,Sierra Leone,2010,Female,55.78
WHO,10/17/2023 10:01,Africa,Sierra Leone,2000,Both sexes,48.73
WHO,10/17/2023 10:01,Africa,Sierra Leone,2000,Male,46.77
WHO,10/17/2023 10:01,Africa,Sierra Leone,2000,Female,50.73
WHO,10/17/2023 10:01,Africa,South Sudan,2019,Both sexes,62.79
WHO,10/17/2023 10:01,Africa,South Sudan,2019,Male,60.83
WHO,10/17/2023 10:01,Africa,South Sudan,2019,Female,64.84
WHO,10/17/2023 10:01,Africa,South Sudan,2015,Both sexes,61.99
WHO,10/17/2023 10:01,Africa,South Sudan,2015,Male,59.8
WHO,10/17/2023 10:01,Africa,South Sudan,2015,Female,64.3
WHO,10/17/2023 10:01,Africa,South Sudan,2010,Both sexes,61.1
WHO,10/17/2023 10:01,Africa,South Sudan,2010,Male,59.2
WHO,10/17/2023 10:01,Africa,South Sudan,2010,Female,63.08
WHO,10/17/2023 10:01,Africa,South Sudan,2000,Both sexes,54.15
WHO,10/17/2023 10:01,Africa,South Sudan,2000,Male,52.05
WHO,10/17/2023 10:01,Africa,South Sudan,2000,Female,56.38
WHO,10/17/2023 10:01,Africa,Sao Tome and Principe,2019,Both sexes,70.42
WHO,10/17/2023 10:01,Africa,Sao Tome and Principe,2019,Male,68.79
WHO,10/17/2023 10:01,Africa,Sao Tome and Principe,2019,Female,71.99
WHO,10/17/2023 10:01,Africa,Sao Tome and Principe,2015,Both sexes,69.6
WHO,10/17/2023 10:01,Africa,Sao Tome and Principe,2015,Male,68.05
WHO,10/17/2023 10:01,Africa,Sao Tome and Principe,2015,Female,71.12
WHO,10/17/2023 10:01,Africa,Sao Tome and Principe,2010,Both sexes,68.24
WHO,10/17/2023 10:01,Africa,Sao Tome and Principe,2010,Male,66.89
WHO,10/17/2023 10:01,Africa,Sao Tome and Principe,2010,Female,69.55
WHO,10/17/2023 10:01,Africa,Sao Tome and Principe,2000,Both sexes,63.45
WHO,10/17/2023 10:01,Africa,Sao Tome and Principe,2000,Male,62.55
WHO,10/17/2023 10:01,Africa,Sao Tome and Principe,2000,Female,64.31
WHO,10/17/2023 10:01,Africa,Eswatini,2019,Both sexes,57.73
WHO,10/17/2023 10:01,Africa,Eswatini,2019,Male,53.36
WHO,10/17/2023 10:01,Africa,Eswatini,2019,Female,63.18
WHO,10/17/2023 10:01,Africa,Eswatini,2015,Both sexes,54.05
WHO,10/17/2023 10:01,Africa,Eswatini,2015,Male,50.25
WHO,10/17/2023 10:01,Africa,Eswatini,2015,Female,58.71
WHO,10/17/2023 10:01,Africa,Eswatini,2010,Both sexes,47.43
WHO,10/17/2023 10:01,Africa,Eswatini,2010,Male,44.86
WHO,10/17/2023 10:01,Africa,Eswatini,2010,Female,50.76
WHO,10/17/2023 10:01,Africa,Eswatini,2000,Both sexes,47.05
WHO,10/17/2023 10:01,Africa,Eswatini,2000,Male,44.81
WHO,10/17/2023 10:01,Africa,Eswatini,2000,Female,49.44
WHO,10/17/2023 10:01,Africa,Seychelles,2019,Both sexes,73.34
WHO,10/17/2023 10:01,Africa,Seychelles,2019,Male,69.98
WHO,10/17/2023 10:01,Africa,Seychelles,2019,Female,77.15
WHO,10/17/2023 10:01,Africa,Seychelles,2015,Both sexes,73.2
WHO,10/17/2023 10:01,Africa,Seychelles,2015,Male,69.95
WHO,10/17/2023 10:01,Africa,Seychelles,2015,Female,76.83
WHO,10/17/2023 10:01,Africa,Seychelles,2010,Both sexes,73.01
WHO,10/17/2023 10:01,Africa,Seychelles,2010,Male,69.57
WHO,10/17/2023 10:01,Africa,Seychelles,2010,Female,76.84
WHO,10/17/2023 10:01,Africa,Seychelles,2000,Both sexes,71.87
WHO,10/17/2023 10:01,Africa,Seychelles,2000,Male,67.81
WHO,10/17/2023 10:01,Africa,Seychelles,2000,Female,76.28
WHO,10/17/2023 10:01,Africa,Chad,2019,Both sexes,59.63
WHO,10/17/2023 10:01,Africa,Chad,2019,Male,57.95
WHO,10/17/2023 10:01,Africa,Chad,2019,Female,61.34
WHO,10/17/2023 10:01,Africa,Chad,2015,Both sexes,57.91
WHO,10/17/2023 10:01,Africa,Chad,2015,Male,56.22
WHO,10/17/2023 10:01,Africa,Chad,2015,Female,59.63
WHO,10/17/2023 10:01,Africa,Chad,2010,Both sexes,55.65
WHO,10/17/2023 10:01,Africa,Chad,2010,Male,53.93
WHO,10/17/2023 10:01,Africa,Chad,2010,Female,57.43
WHO,10/17/2023 10:01,Africa,Chad,2000,Both sexes,51.08
WHO,10/17/2023 10:01,Africa,Chad,2000,Male,49.26
WHO,10/17/2023 10:01,Africa,Chad,2000,Female,52.98
WHO,10/17/2023 10:01,Africa,Togo,2019,Both sexes,64.27
WHO,10/17/2023 10:01,Africa,Togo,2019,Male,61.52
WHO,10/17/2023 10:01,Africa,Togo,2019,Female,67.23
WHO,10/17/2023 10:01,Africa,Togo,2015,Both sexes,61.92
WHO,10/17/2023 10:01,Africa,Togo,2015,Male,59.24
WHO,10/17/2023 10:01,Africa,Togo,2015,Female,64.83
WHO,10/17/2023 10:01,Africa,Togo,2010,Both sexes,59.33
WHO,10/17/2023 10:01,Africa,Togo,2010,Male,57.04
WHO,10/17/2023 10:01,Africa,Togo,2010,Female,61.83
WHO,10/17/2023 10:01,Africa,Togo,2000,Both sexes,55.95
WHO,10/17/2023 10:01,Africa,Togo,2000,Male,53.9
WHO,10/17/2023 10:01,Africa,Togo,2000,Female,58.13
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2019,Both sexes,67.34
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2019,Male,65.37
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2019,Female,69.26
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2015,Both sexes,65.36
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2015,Male,63.38
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2015,Female,67.26
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2010,Both sexes,61.39
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2010,Male,60.02
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2010,Female,62.63
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2000,Both sexes,52.47
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2000,Male,51.28
WHO,10/17/2023 10:01,Africa,United Republic of Tanzania,2000,Female,53.61
WHO,10/17/2023 10:01,Africa,Uganda,2019,Both sexes,66.69
WHO,10/17/2023 10:01,Africa,Uganda,2019,Male,63.24
WHO,10/17/2023 10:01,Africa,Uganda,2019,Female,70.1
WHO,10/17/2023 10:01,Africa,Uganda,2015,Both sexes,64.47
WHO,10/17/2023 10:01,Africa,Uganda,2015,Male,60.81
WHO,10/17/2023 10:01,Africa,Uganda,2015,Female,68.13
WHO,10/17/2023 10:01,Africa,Uganda,2010,Both sexes,59.67
WHO,10/17/2023 10:01,Africa,Uganda,2010,Male,57.02
WHO,10/17/2023 10:01,Africa,Uganda,2010,Female,62.21
WHO,10/17/2023 10:01,Africa,Uganda,2000,Both sexes,48.76
WHO,10/17/2023 10:01,Africa,Uganda,2000,Male,46.8
WHO,10/17/2023 10:01,Africa,Uganda,2000,Female,50.75
WHO,10/17/2023 10:01,Africa,South Africa,2019,Both sexes,65.25
WHO,10/17/2023 10:01,Africa,South Africa,2019,Male,62.2
WHO,10/17/2023 10:01,Africa,South Africa,2019,Female,68.29
WHO,10/17/2023 10:01,Africa,South Africa,2015,Both sexes,62.57
WHO,10/17/2023 10:01,Africa,South Africa,2015,Male,59.82
WHO,10/17/2023 10:01,Africa,South Africa,2015,Female,65.34
WHO,10/17/2023 10:01,Africa,South Africa,2010,Both sexes,57.14
WHO,10/17/2023 10:01,Africa,South Africa,2010,Male,55.04
WHO,10/17/2023 10:01,Africa,South Africa,2010,Female,59.24
WHO,10/17/2023 10:01,Africa,South Africa,2000,Both sexes,55.75
WHO,10/17/2023 10:01,Africa,South Africa,2000,Male,53.08
WHO,10/17/2023 10:01,Africa,South Africa,2000,Female,58.63
WHO,10/17/2023 10:01,Africa,Zambia,2019,Both sexes,62.45
WHO,10/17/2023 10:01,Africa,Zambia,2019,Male,59.54
WHO,10/17/2023 10:01,Africa,Zambia,2019,Female,65.37
WHO,10/17/2023 10:01,Africa,Zambia,2015,Both sexes,60.5
WHO,10/17/2023 10:01,Africa,Zambia,2015,Male,57.93
WHO,10/17/2023 10:01,Africa,Zambia,2015,Female,63.02
WHO,10/17/2023 10:01,Africa,Zambia,2010,Both sexes,56.67
WHO,10/17/2023 10:01,Africa,Zambia,2010,Male,54.27
WHO,10/17/2023 10:01,Africa,Zambia,2010,Female,59.06
WHO,10/17/2023 10:01,Africa,Zambia,2000,Both sexes,44.46
WHO,10/17/2023 10:01,Africa,Zambia,2000,Male,43.69
WHO,10/17/2023 10:01,Africa,Zambia,2000,Female,45.24
WHO,10/17/2023 10:01,Africa,Zimbabwe,2019,Both sexes,60.68
WHO,10/17/2023 10:01,Africa,Zimbabwe,2019,Male,57.51
WHO,10/17/2023 10:01,Africa,Zimbabwe,2019,Female,63.61
WHO,10/17/2023 10:01,Africa,Zimbabwe,2015,Both sexes,58.48
WHO,10/17/2023 10:01,Africa,Zimbabwe,2015,Male,55.73
WHO,10/17/2023 10:01,Africa,Zimbabwe,2015,Female,60.96
WHO,10/17/2023 10:01,Africa,Zimbabwe,2010,Both sexes,51.49
WHO,10/17/2023 10:01,Africa,Zimbabwe,2010,Male,49.58
WHO,10/17/2023 10:01,Africa,Zimbabwe,2010,Female,53.21
WHO,10/17/2023 10:01,Africa,Zimbabwe,2000,Both sexes,46.57
WHO,10/17/2023 10:01,Africa,Zimbabwe,2000,Male,45.15
WHO,10/17/2023 10:01,Africa,Zimbabwe,2000,Female,48.12
WHO,10/17/2023 10:01,Americas,Argentina,2019,Both sexes,76.58
WHO,10/17/2023 10:01,Americas,Argentina,2019,Male,73.51
WHO,10/17/2023 10:01,Americas,Argentina,2019,Female,79.5
WHO,10/17/2023 10:01,Americas,Argentina,2015,Both sexes,76.17
WHO,10/17/2023 10:01,Americas,Argentina,2015,Male,72.92
WHO,10/17/2023 10:01,Americas,Argentina,2015,Female,79.3
WHO,10/17/2023 10:01,Americas,Argentina,2010,Both sexes,75.44
WHO,10/17/2023 10:01,Americas,Argentina,2010,Male,72.14
WHO,10/17/2023 10:01,Americas,Argentina,2010,Female,78.63
WHO,10/17/2023 10:01,Americas,Argentina,2000,Both sexes,74.09
WHO,10/17/2023 10:01,Americas,Argentina,2000,Male,70.34
WHO,10/17/2023 10:01,Americas,Argentina,2000,Female,77.83
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2019,Both sexes,76.45
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2019,Male,74.88
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2019,Female,77.96
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2015,Both sexes,76.14
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2015,Male,74.43
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2015,Female,77.76
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2010,Both sexes,75.95
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2010,Male,73.56
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2010,Female,78.25
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2000,Both sexes,74.56
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2000,Male,72
WHO,10/17/2023 10:01,Americas,Antigua and Barbuda,2000,Female,76.95
WHO,10/17/2023 10:01,Americas,Bahamas,2019,Both sexes,73.21
WHO,10/17/2023 10:01,Americas,Bahamas,2019,Male,69.85
WHO,10/17/2023 10:01,Americas,Bahamas,2019,Female,76.59
WHO,10/17/2023 10:01,Americas,Bahamas,2015,Both sexes,72.92
WHO,10/17/2023 10:01,Americas,Bahamas,2015,Male,69.73
WHO,10/17/2023 10:01,Americas,Bahamas,2015,Female,76.08
WHO,10/17/2023 10:01,Americas,Bahamas,2010,Both sexes,72.96
WHO,10/17/2023 10:01,Americas,Bahamas,2010,Male,69.64
WHO,10/17/2023 10:01,Americas,Bahamas,2010,Female,76.25
WHO,10/17/2023 10:01,Americas,Bahamas,2000,Both sexes,70.94
WHO,10/17/2023 10:01,Americas,Bahamas,2000,Male,67.64
WHO,10/17/2023 10:01,Americas,Bahamas,2000,Female,74.19
WHO,10/17/2023 10:01,Americas,Belize,2019,Both sexes,74.41
WHO,10/17/2023 10:01,Americas,Belize,2019,Male,71.36
WHO,10/17/2023 10:01,Americas,Belize,2019,Female,77.77
WHO,10/17/2023 10:01,Americas,Belize,2015,Both sexes,74.05
WHO,10/17/2023 10:01,Americas,Belize,2015,Male,71.14
WHO,10/17/2023 10:01,Americas,Belize,2015,Female,77.29
WHO,10/17/2023 10:01,Americas,Belize,2010,Both sexes,73.39
WHO,10/17/2023 10:01,Americas,Belize,2010,Male,70.89
WHO,10/17/2023 10:01,Americas,Belize,2010,Female,76.12
WHO,10/17/2023 10:01,Americas,Belize,2000,Both sexes,70.34
WHO,10/17/2023 10:01,Americas,Belize,2000,Male,67.18
WHO,10/17/2023 10:01,Americas,Belize,2000,Female,74.02
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2019,Both sexes,72.14
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2019,Male,71.15
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2019,Female,73.13
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2015,Both sexes,71.52
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2015,Male,70.59
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2015,Female,72.45
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2010,Both sexes,70.34
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2010,Male,69.44
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2010,Female,71.25
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2000,Both sexes,66.02
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2000,Male,64.81
WHO,10/17/2023 10:01,Americas,Bolivia (Plurinational State of),2000,Female,67.25
WHO,10/17/2023 10:01,Americas,Brazil,2019,Both sexes,75.9
WHO,10/17/2023 10:01,Americas,Brazil,2019,Male,72.45
WHO,10/17/2023 10:01,Americas,Brazil,2019,Female,79.39
WHO,10/17/2023 10:01,Americas,Brazil,2015,Both sexes,75.13
WHO,10/17/2023 10:01,Americas,Brazil,2015,Male,71.67
WHO,10/17/2023 10:01,Americas,Brazil,2015,Female,78.64
WHO,10/17/2023 10:01,Americas,Brazil,2010,Both sexes,74.09
WHO,10/17/2023 10:01,Americas,Brazil,2010,Male,70.57
WHO,10/17/2023 10:01,Americas,Brazil,2010,Female,77.68
WHO,10/17/2023 10:01,Americas,Brazil,2000,Both sexes,71.47
WHO,10/17/2023 10:01,Americas,Brazil,2000,Male,67.9
WHO,10/17/2023 10:01,Americas,Brazil,2000,Female,75.18
WHO,10/17/2023 10:01,Americas,Barbados,2019,Both sexes,76.03
WHO,10/17/2023 10:01,Americas,Barbados,2019,Male,74.32
WHO,10/17/2023 10:01,Americas,Barbados,2019,Female,77.66
WHO,10/17/2023 10:01,Americas,Barbados,2015,Both sexes,76.22
WHO,10/17/2023 10:01,Americas,Barbados,2015,Male,75.01
WHO,10/17/2023 10:01,Americas,Barbados,2015,Female,77.36
WHO,10/17/2023 10:01,Americas,Barbados,2010,Both sexes,75.88
WHO,10/17/2023 10:01,Americas,Barbados,2010,Male,74.46
WHO,10/17/2023 10:01,Americas,Barbados,2010,Female,77.2
WHO,10/17/2023 10:01,Americas,Barbados,2000,Both sexes,74.5
WHO,10/17/2023 10:01,Americas,Barbados,2000,Male,72.13
WHO,10/17/2023 10:01,Americas,Barbados,2000,Female,76.72
WHO,10/17/2023 10:01,Americas,Canada,2019,Both sexes,82.24
WHO,10/17/2023 10:01,Americas,Canada,2019,Male,80.4
WHO,10/17/2023 10:01,Americas,Canada,2019,Female,84.05
WHO,10/17/2023 10:01,Americas,Canada,2015,Both sexes,81.76
WHO,10/17/2023 10:01,Americas,Canada,2015,Male,79.88
WHO,10/17/2023 10:01,Americas,Canada,2015,Female,83.58
WHO,10/17/2023 10:01,Americas,Canada,2010,Both sexes,81.31
WHO,10/17/2023 10:01,Americas,Canada,2010,Male,79.26
WHO,10/17/2023 10:01,Americas,Canada,2010,Female,83.27
WHO,10/17/2023 10:01,Americas,Canada,2000,Both sexes,79.1
WHO,10/17/2023 10:01,Americas,Canada,2000,Male,76.54
WHO,10/17/2023 10:01,Americas,Canada,2000,Female,81.55
WHO,10/17/2023 10:01,Americas,Chile,2019,Both sexes,80.74
WHO,10/17/2023 10:01,Americas,Chile,2019,Male,78.09
WHO,10/17/2023 10:01,Americas,Chile,2019,Female,83.25
WHO,10/17/2023 10:01,Americas,Chile,2015,Both sexes,79.82
WHO,10/17/2023 10:01,Americas,Chile,2015,Male,76.98
WHO,10/17/2023 10:01,Americas,Chile,2015,Female,82.51
WHO,10/17/2023 10:01,Americas,Chile,2010,Both sexes,78.46
WHO,10/17/2023 10:01,Americas,Chile,2010,Male,75.48
WHO,10/17/2023 10:01,Americas,Chile,2010,Female,81.3
WHO,10/17/2023 10:01,Americas,Chile,2000,Both sexes,76.77
WHO,10/17/2023 10:01,Americas,Chile,2000,Male,73.64
WHO,10/17/2023 10:01,Americas,Chile,2000,Female,79.77
WHO,10/17/2023 10:01,Americas,Colombia,2019,Both sexes,79.31
WHO,10/17/2023 10:01,Americas,Colombia,2019,Male,76.69
WHO,10/17/2023 10:01,Americas,Colombia,2019,Female,81.87
WHO,10/17/2023 10:01,Americas,Colombia,2015,Both sexes,78.35
WHO,10/17/2023 10:01,Americas,Colombia,2015,Male,75.63
WHO,10/17/2023 10:01,Americas,Colombia,2015,Female,81.01
WHO,10/17/2023 10:01,Americas,Colombia,2010,Both sexes,77.09
WHO,10/17/2023 10:01,Americas,Colombia,2010,Male,74
WHO,10/17/2023 10:01,Americas,Colombia,2010,Female,80.15
WHO,10/17/2023 10:01,Americas,Colombia,2000,Both sexes,73.75
WHO,10/17/2023 10:01,Americas,Colombia,2000,Male,69.71
WHO,10/17/2023 10:01,Americas,Colombia,2000,Female,77.85
WHO,10/17/2023 10:01,Americas,Costa Rica,2019,Both sexes,80.85
WHO,10/17/2023 10:01,Americas,Costa Rica,2019,Male,78.31
WHO,10/17/2023 10:01,Americas,Costa Rica,2019,Female,83.44
WHO,10/17/2023 10:01,Americas,Costa Rica,2015,Both sexes,80.78
WHO,10/17/2023 10:01,Americas,Costa Rica,2015,Male,78.16
WHO,10/17/2023 10:01,Americas,Costa Rica,2015,Female,83.47
WHO,10/17/2023 10:01,Americas,Costa Rica,2010,Both sexes,79.56
WHO,10/17/2023 10:01,Americas,Costa Rica,2010,Male,76.98
WHO,10/17/2023 10:01,Americas,Costa Rica,2010,Female,82.22
WHO,10/17/2023 10:01,Americas,Costa Rica,2000,Both sexes,78
WHO,10/17/2023 10:01,Americas,Costa Rica,2000,Male,75.47
WHO,10/17/2023 10:01,Americas,Costa Rica,2000,Female,80.63
WHO,10/17/2023 10:01,Americas,Cuba,2019,Both sexes,77.76
WHO,10/17/2023 10:01,Americas,Cuba,2019,Male,75.37
WHO,10/17/2023 10:01,Americas,Cuba,2019,Female,80.25
WHO,10/17/2023 10:01,Americas,Cuba,2015,Both sexes,77.91
WHO,10/17/2023 10:01,Americas,Cuba,2015,Male,75.7
WHO,10/17/2023 10:01,Americas,Cuba,2015,Female,80.19
WHO,10/17/2023 10:01,Americas,Cuba,2010,Both sexes,77.65
WHO,10/17/2023 10:01,Americas,Cuba,2010,Male,75.55
WHO,10/17/2023 10:01,Americas,Cuba,2010,Female,79.82
WHO,10/17/2023 10:01,Americas,Cuba,2000,Both sexes,76.76
WHO,10/17/2023 10:01,Americas,Cuba,2000,Male,74.59
WHO,10/17/2023 10:01,Americas,Cuba,2000,Female,79.04
WHO,10/17/2023 10:01,Americas,Dominican Republic,2019,Both sexes,72.84
WHO,10/17/2023 10:01,Americas,Dominican Republic,2019,Male,69.76
WHO,10/17/2023 10:01,Americas,Dominican Republic,2019,Female,76.19
WHO,10/17/2023 10:01,Americas,Dominican Republic,2015,Both sexes,71.75
WHO,10/17/2023 10:01,Americas,Dominican Republic,2015,Male,68.62
WHO,10/17/2023 10:01,Americas,Dominican Republic,2015,Female,75.2
WHO,10/17/2023 10:01,Americas,Dominican Republic,2010,Both sexes,73.17
WHO,10/17/2023 10:01,Americas,Dominican Republic,2010,Male,70.43
WHO,10/17/2023 10:01,Americas,Dominican Republic,2010,Female,76.14
WHO,10/17/2023 10:01,Americas,Dominican Republic,2000,Both sexes,73.22
WHO,10/17/2023 10:01,Americas,Dominican Republic,2000,Male,70.22
WHO,10/17/2023 10:01,Americas,Dominican Republic,2000,Female,76.66
WHO,10/17/2023 10:01,Americas,Ecuador,2019,Both sexes,78.45
WHO,10/17/2023 10:01,Americas,Ecuador,2019,Male,76.41
WHO,10/17/2023 10:01,Americas,Ecuador,2019,Female,80.5
WHO,10/17/2023 10:01,Americas,Ecuador,2015,Both sexes,77.18
WHO,10/17/2023 10:01,Americas,Ecuador,2015,Male,74.92
WHO,10/17/2023 10:01,Americas,Ecuador,2015,Female,79.5
WHO,10/17/2023 10:01,Americas,Ecuador,2010,Both sexes,75.02
WHO,10/17/2023 10:01,Americas,Ecuador,2010,Male,72.31
WHO,10/17/2023 10:01,Americas,Ecuador,2010,Female,77.86
WHO,10/17/2023 10:01,Americas,Ecuador,2000,Both sexes,74.53
WHO,10/17/2023 10:01,Americas,Ecuador,2000,Male,71.91
WHO,10/17/2023 10:01,Americas,Ecuador,2000,Female,77.27
WHO,10/17/2023 10:01,Americas,Grenada,2019,Both sexes,72.88
WHO,10/17/2023 10:01,Americas,Grenada,2019,Male,70.63
WHO,10/17/2023 10:01,Americas,Grenada,2019,Female,75.33
WHO,10/17/2023 10:01,Americas,Grenada,2015,Both sexes,72.7
WHO,10/17/2023 10:01,Americas,Grenada,2015,Male,70.44
WHO,10/17/2023 10:01,Americas,Grenada,2015,Female,75.15
WHO,10/17/2023 10:01,Americas,Grenada,2010,Both sexes,71.97
WHO,10/17/2023 10:01,Americas,Grenada,2010,Male,69.2
WHO,10/17/2023 10:01,Americas,Grenada,2010,Female,75.48
WHO,10/17/2023 10:01,Americas,Grenada,2000,Both sexes,71.97
WHO,10/17/2023 10:01,Americas,Grenada,2000,Male,68.6
WHO,10/17/2023 10:01,Americas,Grenada,2000,Female,75.95
WHO,10/17/2023 10:01,Americas,Guatemala,2019,Both sexes,72.02
WHO,10/17/2023 10:01,Americas,Guatemala,2019,Male,68.95
WHO,10/17/2023 10:01,Americas,Guatemala,2019,Female,75.04
WHO,10/17/2023 10:01,Americas,Guatemala,2015,Both sexes,70.95
WHO,10/17/2023 10:01,Americas,Guatemala,2015,Male,67.85
WHO,10/17/2023 10:01,Americas,Guatemala,2015,Female,74.01
WHO,10/17/2023 10:01,Americas,Guatemala,2010,Both sexes,69.3
WHO,10/17/2023 10:01,Americas,Guatemala,2010,Male,65.82
WHO,10/17/2023 10:01,Americas,Guatemala,2010,Female,72.77
WHO,10/17/2023 10:01,Americas,Guatemala,2000,Both sexes,66.78
WHO,10/17/2023 10:01,Americas,Guatemala,2000,Male,63.32
WHO,10/17/2023 10:01,Americas,Guatemala,2000,Female,70.27
WHO,10/17/2023 10:01,Americas,Guyana,2019,Both sexes,65.69
WHO,10/17/2023 10:01,Americas,Guyana,2019,Male,62.45
WHO,10/17/2023 10:01,Americas,Guyana,2019,Female,69.39
WHO,10/17/2023 10:01,Americas,Guyana,2015,Both sexes,65.59
WHO,10/17/2023 10:01,Americas,Guyana,2015,Male,62.31
WHO,10/17/2023 10:01,Americas,Guyana,2015,Female,69.22
WHO,10/17/2023 10:01,Americas,Guyana,2010,Both sexes,64.77
WHO,10/17/2023 10:01,Americas,Guyana,2010,Male,61.63
WHO,10/17/2023 10:01,Americas,Guyana,2010,Female,68.23
WHO,10/17/2023 10:01,Americas,Guyana,2000,Both sexes,62.96
